STT,Version,JD_id,Skill,Câu hỏi (đầy đủ),Correctness,Relevance,Distractor,Tình huống,Rõ ràng,Điểm TB,Đạt,Ghi chú
92,v5_self_critique,project_manager_senior,Quản lý rủi ro và thay đổi trong dự án,"Trong quá trình triển khai một hệ thống quản lý chất lượng mới, đội ngũ kỹ thuật gặp phải sự cố không thể xác định nguyên nhân. Quản lý dự án nên thực hiện bước đầu tiên nào?
A. Tạm ngừng sử dụng hệ thống để tránh rủi ro lớn hơn.
B. Gọi nhà cung cấp để yêu cầu hỗ trợ vì họ có trách nhiệm giải quyết vấn đề.
C. Đánh giá rủi ro và xác định các phương án giải quyết, bao gồm cả việc liên lạc với nhà cung cấp sau khi đánh giá.  ✓
D. Thay đổi đội ngũ kỹ thuật ngay lập tức để tránh ảnh hưởng đến tiến độ dự án.",,,,,,,,
93,v5_self_critique,project_manager_senior,Lãnh đạo và giao tiếp với stakeholder,"Một stakeholder quan trọng của dự án phản đối một quyết định đã được ban quản lý phê duyệt. Làm thế nào bạn sẽ xử lý tình huống này?
A. Tổ chức một cuộc họp với stakeholder để giải thích quyết định và tìm hiểu ý kiến của họ, sau đó xem xét lại quyết định nếu cần thiết.  ✓
B. Tránh thảo luận thêm về vấn đề này vì đã có quyết định cuối cùng từ ban quản lý.
C. Thông báo cho stakeholder rằng quyết định không thể thay đổi vì đã được phê duyệt.
D. Gửi email giải thích quyết định và yêu cầu stakeholder chấp nhận.",,,,,,,,
94,v5_self_critique,project_manager_senior,Lãnh đạo và giao tiếp với stakeholder,"Trong một dự án, bạn nhận thấy một số stakeholder không rõ ràng về mục tiêu chung của dự án. Bạn nên làm gì để cải thiện tình hình?
A. Lên kế hoạch tổ chức một buổi họp toàn thể để xác định và truyền đạt lại mục tiêu chung của dự án.  ✓
B. Gửi email cho tất cả stakeholder với các thông tin chi tiết về mục tiêu chung.
C. Tập trung vào công việc kỹ thuật, hy vọng stakeholder sẽ tự hiểu mục tiêu sau này.
D. Tránh thảo luận về mục tiêu chung vì nó không liên quan đến công việc hàng ngày.",,,,,,,,
95,v5_self_critique,project_manager_senior,Áp dụng Agile/Scrum hoặc Waterfall,"Một dự án đang sử dụng Scrum và đã trải qua nhiều sprint nhưng vẫn gặp vấn đề về chất lượng sản phẩm. Quản lý dự án nên thực hiện điều gì để cải thiện tình hình?
A. Tăng số giờ làm việc mỗi ngày từ 8 giờ lên 10 giờ
B. Thay đổi phương pháp quản lý sang Waterfall để có quy trình rõ ràng hơn
C. Giảm số sprint trong dự án để tập trung vào chất lượng hơn
D. Đảm bảo các thành viên đội đều tham gia vào quá trình kiểm thử và cải tiến liên tục  ✓",,,,,,,,
96,v5_self_critique,edge_jd_rac,Năng động,"Một khách hàng gửi phản hồi rằng công trình của họ bị ảnh hưởng bởi rác thải không được thu gom đúng thời hạn. Bạn nhận được thông tin này vào buổi chiều thứ 5, ngày làm việc cuối tuần. Cách xử lý hiệu quả nhất là gì?
A. Gửi email cho khách hàng xác nhận và cam kết sẽ giải quyết trong tuần tới
B. Lập lịch ngay lập tức với đội thu gom rác để đến thu gom vào buổi sáng thứ 6  ✓
C. Ghi chú lại trong hệ thống và kiểm tra lại sau khi nghỉ lễ
D. Trả lời khách hàng rằng công ty đang bận và sẽ xử lý sớm nhất có thể",,,,,,,,
97,v5_self_critique,edge_jd_rac,Tinh thần trách nhiệm cao,"Trong một buổi làm việc tại công ty, bạn phát hiện có một đồng nghiệp đang sử dụng điện thoại cá nhân trong giờ làm việc. Cách xử lý phù hợp nhất là gì?
A. Quên đi vì không ảnh hưởng đến công việc
B. Nhận biết và tách riêng để báo cáo cho quản lý
C. Ghi chú lại và tiếp tục làm việc của mình  ✓
D. Để yên cho họ, nhưng sau đó nói chuyện với đồng nghiệp về vấn đề này",,,,,,,,
98,v5_self_critique,edge_jd_rac,Chịu được áp lực công việc,"Trong quá trình phân loại rác thải, bạn nhận thấy một lượng lớn các sản phẩm nhựa tái chế bị nhầm lẫn vào lô hàng rác thông thường. Điều này làm giảm hiệu suất công việc và gây lãng phí thời gian. Cách tiếp cận tốt nhất để giải quyết vấn đề này là gì?
A. Tăng cường đào tạo cho nhân viên phân loại về cách nhận biết sản phẩm nhựa tái chế  ✓
B. Giảm số lượng rác thải cần xử lý mỗi ngày
C. Thay đổi lịch làm việc của nhân viên để họ có thêm thời gian nghỉ ngơi
D. Gửi thông báo cho khách hàng yêu cầu giảm bớt sử dụng nhựa",,,,,,,,
99,v5_self_critique,edge_jd_rac,Ham học hỏi,"Bạn đang quản lý một dự án lớn với dữ liệu từ nhiều nguồn khác nhau. Trong quá trình xử lý, bạn gặp phải chuỗi văn bản chứa cả chữ và số lẫn ký tự đặc biệt, khiến quy trình hiện tại không thể xử lý hiệu quả. Cách tiếp cận tốt nhất để giải quyết vấn đề này là gì?
A. Tạo một quy tắc mới trong hệ thống lọc rác để loại bỏ tất cả các chuỗi không phải là chữ hoặc số.
B. Ghi chú lại những trường hợp này và tiếp tục sử dụng quy trình hiện tại, hy vọng chúng sẽ tự động được xử lý theo thời gian.
C. Tăng cường bộ lọc rác bằng cách thêm nhiều điều kiện hơn vào hệ thống hiện tại, dù biết rằng điều này có thể làm giảm hiệu suất tổng thể.
D. Xây dựng một hàm xử lý riêng cho trường hợp đặc biệt này, sau đó tích hợp vào quy trình hiện tại, đảm bảo tính linh hoạt và khả năng mở rộng của hệ thống.  ✓",,,,,,,,
100,v5_self_critique,edge_jd_rac,Thái độ tích cực,"Trong một buổi dọn vệ sinh công cộng, bạn phát hiện một túi rác nhựa đang tràn ra và có dấu hiệu bị đâm rách. Trước khi tiếp tục thu gom rác khác, bạn nên làm gì đầu tiên?
A. Tiếp tục thu gom rác khác vì công việc còn nhiều
B. Đóng gói lại túi rác để ngăn chặn việc tràn rác
C. Thử tìm hiểu nguyên nhân tại sao túi rác bị rách
D. Ghi chú lại vị trí và tình trạng của túi rác, báo cáo cho quản lý ngay lập tức  ✓",,,,,,,,
101,v5_self_critique,edge_jd_rac,Làm việc nhóm tốt,"Trong một dự án phát triển ứng dụng quản lý rác thải, đội ngũ của bạn đã gặp phải sự cố khi hệ thống không xử lý được các trường hợp ngoại lệ như rác thải nguy hiểm. Trong cuộc họp nhóm, mọi người đề xuất nhiều cách tiếp cận khác nhau. Cách tiếp cận nào dưới đây là tốt nhất để giải quyết vấn đề này?
A. Tập trung phát triển tính năng chính và xem xét các trường hợp ngoại lệ sau này
B. Xây dựng một quy trình kiểm thử riêng biệt cho các trường hợp ngoại lệ
C. Thảo luận với đội ngũ về cách xử lý rác thải nguy hiểm và tích hợp vào hệ thống từ đầu  ✓
D. Tạo một nhóm nhỏ chuyên trách để nghiên cứu và giải quyết các trường hợp ngoại lệ",,,,,,,,
102,v5_self_critique,edge_jd_rac,Khả năng làm việc độc lập,"Trong một buổi dọn vệ sinh công viên, bạn phát hiện một khu vực có nhiều túi nilon và chai nhựa bị vỡ. Để đảm bảo môi trường được xử lý đúng cách, bạn nên làm gì?
A. Ghi chú lại để nhân viên sau này xử lý
B. Đưa tất cả vào thùng rác thông thường
C. Tách riêng ra, đeo găng tay và cẩn thận thu gom từng món  ✓
D. Nhận định đây không phải là công việc của mình và bỏ qua",,,,,,,,
103,v5_self_critique,edge_jd_thieu_kythuat,Giao tiếp tiếng Việt,"Một khách hàng gọi điện phản ánh rằng họ đã thanh toán hóa đơn nhưng vẫn chưa nhận được sản phẩm. Bạn làm gì đầu tiên?
A. Gọi lại khách hàng để xác nhận thông tin
B. Kiểm tra hệ thống xem có giao dịch nào chưa được xử lý không  ✓
C. Yêu cầu khách hàng cung cấp thêm thông tin về hóa đơn đã thanh toán
D. Tư vấn khách hàng rằng sản phẩm sẽ đến trong 2-3 ngày tới",,,,,,,,
104,v5_self_critique,edge_jd_thieu_kythuat,Giao tiếp tiếng Việt,"Trong một cuộc họp, đồng nghiệp của bạn đưa ra ý kiến không phù hợp với dự án. Bạn nên làm gì?
A. Gợi ý nhẹ nhàng về cách tiếp cận khác  ✓
B. Tỏ thái độ không đồng tình và im lặng
C. Phản đối mạnh mẽ để bảo vệ ý kiến của mình
D. Yêu cầu mọi người bỏ phiếu",,,,,,,,
105,v5_self_critique,edge_jd_thieu_kythuat,Giao tiếp tiếng Việt,"Bạn nhận được email từ một khách hàng yêu cầu hỗ trợ kỹ thuật gấp. Tuy nhiên, bạn không phải là chuyên viên kỹ thuật. Bạn nên làm gì?
A. Trả lời rằng bạn không thể giúp đỡ
B. Gửi email cho bộ phận kỹ thuật và thông báo với khách hàng  ✓
C. Yêu cầu khách hàng liên hệ trực tiếp với bộ phận kỹ thuật
D. Tư vấn khách hàng cách tự giải quyết",,,,,,,,
106,v5_self_critique,edge_jd_thieu_kythuat,Giao tiếp tiếng Việt,"Một đồng nghiệp của bạn thường xuyên đến muộn. Bạn nên làm gì?
A. Gọi điện nhắc nhở và thảo luận về sự cố này  ✓
B. Trực tiếp nói chuyện với họ để tìm hiểu nguyên nhân
C. Bỏ qua vấn đề vì không muốn gây xích mích
D. Yêu cầu toàn bộ đội nhóm thay đổi giờ làm việc",,,,,,,,
107,v5_self_critique,edge_jd_thieu_kythuat,"Sử dụng phần mềm văn phòng (Word, Excel, PowerPoint)","Khi soạn thảo báo cáo về doanh thu quý, bạn phát hiện một lỗi chính tả quan trọng. Bạn nên làm gì để đảm bảo chất lượng văn bản?
A. Gửi cho đồng nghiệp xem trước và không chỉnh sửa
B. Đặt lịch trình kiểm tra lại sau 1 tuần
C. Chỉnh sửa ngay lập tức và lưu phiên bản mới, sau đó gửi cho giám đốc duyệt  ✓
D. Không cần chỉnh sửa vì đã gửi cho giám đốc",,,,,,,,
108,v5_self_critique,edge_jd_thieu_kythuat,"Sử dụng phần mềm văn phòng (Word, Excel, PowerPoint)","Bạn đang sử dụng Excel để phân tích dữ liệu doanh thu. Dữ liệu có nhiều ô trống không rõ nguyên nhân. Cách tốt nhất để xác định các ô trống này là gì?
A. Xóa toàn bộ dữ liệu và nhập lại từ đầu
B. Tìm kiếm trực quan từng dòng một, mất thời gian nhưng chắc chắn
C. Sử dụng công thức COUNTA để đếm số ô chứa giá trị, nhanh chóng và chính xác  ✓
D. Đặt màu nền cho các ô trống, không giúp xác định nguyên nhân",,,,,,,,
109,v5_self_critique,edge_jd_thieu_kythuat,"Sử dụng phần mềm văn phòng (Word, Excel, PowerPoint)","Bạn cần tạo một trình chiếu thuyết trình về dự án. Tuy nhiên, bạn nhận thấy hình ảnh trong slide không rõ nét. Cách khắc phục hiệu quả nhất là gì?
A. Tăng độ phân giải của máy tính, không liên quan đến hình ảnh
B. Thay đổi kích thước font chữ, không cải thiện chất lượng hình ảnh
C. Chỉnh sửa hình ảnh bằng phần mềm chỉnh sửa ảnh, mất thời gian nhưng có thể cải thiện
D. Đảm bảo hình ảnh được lưu ở định dạng JPEG, giữ nguyên độ phân giải gốc  ✓",,,,,,,,
110,v5_self_critique,edge_jd_thieu_kythuat,Quản lý lịch hẹn và lịch trình,"Một khách hàng liên tục hủy và đặt lại lịch hẹn với chuyên viên văn phòng. Bạn nhận thấy rằng việc này đang làm gián đoạn công việc của cả đội. Cách xử lý hiệu quả nhất là gì?
A. Tăng cường đào tạo kỹ năng giao tiếp cho nhân viên
B. Thiết lập quy trình xác nhận lịch hẹn qua email trước 24 giờ  ✓
C. Gửi thông báo nhắc nhở về lịch hẹn vào buổi sáng
D. Cho phép khách hàng tự hủy và đặt lại lịch hẹn trực tuyến",,,,,,,,
111,v5_self_critique,edge_jd_thieu_kythuat,Quản lý lịch hẹn và lịch trình,"Chuyên viên văn phòng nhận được yêu cầu từ một bộ phận khác để thay đổi lịch họp của sếp. Tuy nhiên, sếp đang bận với một dự án quan trọng và không thể thay đổi lịch trình. Cách xử lý phù hợp nhất là gì?
A. Thay đổi lịch họp ngay lập tức theo yêu cầu
B. Gửi email cho bộ phận khác giải thích tình hình
C. Yêu cầu sếp xác nhận lại lịch họp trước khi thực hiện  ✓
D. Từ chối thay đổi lịch họp và không thông báo cho bất kỳ ai",,,,,,,,
