STT,Version,JD_id,Skill,Câu hỏi (đầy đủ),Correctness,Relevance,Distractor,Tình huống,Rõ ràng,Điểm TB,Đạt,Ghi chú
98,v4_situational,project_manager_senior,Lãnh đạo và giao tiếp với stakeholder,"Một stakeholder quan trọng của dự án phản đối một quyết định đã được ban quản lý phê duyệt. Làm thế nào bạn sẽ xử lý tình huống này?
A. Tổ chức một cuộc họp với stakeholder để giải thích quyết định và tìm hiểu ý kiến của họ.  ✓
B. Tránh tiếp xúc với stakeholder để tránh xung đột.
C. Thay đổi quyết định ngay lập tức theo ý kiến của stakeholder.
D. Gửi email cho stakeholder giải thích quyết định.",,,,,,,,
99,v4_situational,project_manager_senior,Lãnh đạo và giao tiếp với stakeholder,"Khi quản lý một dự án, bạn nhận thấy một số thành viên nhóm không đồng lòng với mục tiêu chung. Bạn sẽ làm gì để cải thiện tình hình?
A. Tổ chức một buổi họp nhóm để thảo luận về mục tiêu và tìm cách thống nhất.  ✓
B. Giao trách nhiệm cụ thể cho từng thành viên để họ tự giải quyết vấn đề.
C. Thay đổi đội ngũ nhân sự ngay lập tức.
D. Tránh thảo luận về vấn đề này trong các cuộc họp.",,,,,,,,
100,v4_situational,project_manager_senior,Lãnh đạo và giao tiếp với stakeholder,"Một stakeholder yêu cầu thay đổi một tính năng quan trọng của dự án. Bạn nên làm gì trước tiên?
A. Tổ chức một cuộc họp với đội ngũ kỹ thuật để đánh giá tác động và đề xuất giải pháp.  ✓
B. Trả lời ngay lập tức đồng ý với stakeholder.
C. Thay đổi yêu cầu ngay lập tức mà không cần thảo luận thêm.
D. Gửi email cho stakeholder thông báo về quyết định của bạn.",,,,,,,,
101,v4_situational,edge_jd_rac,Năng động,"Một khách hàng gửi phản hồi rằng rác thải từ công trình của họ không được thu gom đúng thời hạn. Bạn nhận được thông tin này vào buổi chiều thứ 5, ngày làm việc cuối tuần. Cách xử lý hiệu quả nhất là gì?
A. Gửi email cho khách hàng xác nhận và cam kết sẽ giải quyết trong tuần tới
B. Lập lịch ngay lập tức với đội thu gom rác để đến thu gom vào buổi sáng thứ 6  ✓
C. Ghi chú lại trong hệ thống và kiểm tra lại sau khi nghỉ lễ
D. Trả lời khách hàng rằng công ty đang bận và sẽ xử lý sớm nhất có thể",,,,,,,,
102,v4_situational,edge_jd_rac,Năng động,"Khi kiểm tra hồ sơ rác thải, bạn phát hiện một lô rác không rõ nguồn gốc. Bạn nên làm gì tiếp theo?
A. Gửi email cho bộ phận quản lý chất thải để thông báo về vấn đề
B. Kiểm tra lại hồ sơ và liên hệ với khách hàng cung cấp thông tin chính xác  ✓
C. Để lô rác đó trong khu vực tạm trữ và tiếp tục kiểm tra các lô khác
D. Ghi chú vào hồ sơ và xử lý lô rác này cùng với những lô khác",,,,,,,,
103,v4_situational,edge_jd_rac,Tinh thần trách nhiệm cao,"Trong quá trình thu gom rác tại khu công nghiệp, nhân viên phát hiện một bao bì chứa chất lỏng nghi ngờ có mùi hôi khó chịu và màu sắc lạ. Nhân viên nên xử lý như thế nào để đảm bảo an toàn và tuân thủ quy định?
A. Ghi chú sự việc và tiếp tục thu gom rác
B. Lấy mẫu bao bì và báo cáo cho bộ phận quản lý chất thải nguy hại  ✓
C. Đổ bỏ bao bì vào thùng rác thông thường để tránh lãng phí thời gian
D. Ném bao bì ra xa khu vực thu gom rác",,,,,,,,
104,v4_situational,edge_jd_rac,Chịu được áp lực công việc,"Trong quá trình phân loại rác thải, bạn nhận thấy một lượng lớn các sản phẩm nhựa tái chế bị nhầm lẫn vào lô hàng rác thông thường. Điều này làm giảm hiệu suất công việc và gây lãng phí thời gian. Cách tiếp cận tốt nhất để giải quyết vấn đề này là gì?
A. Tăng cường đào tạo cho nhân viên phân loại về cách nhận biết sản phẩm nhựa tái chế  ✓
B. Giảm số lượng rác thải cần xử lý mỗi ngày
C. Thay đổi lịch làm việc của nhân viên để họ có thêm thời gian nghỉ ngơi
D. Gửi thông báo cảnh báo đến các nhà cung cấp về chất lượng rác thải",,,,,,,,
105,v4_situational,edge_jd_rac,Chịu được áp lực công việc,"Khi kiểm tra lô hàng mới, bạn phát hiện một số sản phẩm có dấu hiệu bị hỏng nhưng không rõ nguyên nhân. Điều này làm tăng áp lực công việc và thời gian xử lý. Cách tiếp cận phù hợp nhất để giải quyết vấn đề này là gì?
A. Tăng cường kiểm tra kỹ lưỡng hơn cho từng sản phẩm  ✓
B. Gửi thông báo đến nhà cung cấp về tình trạng hàng hóa
C. Thay đổi lịch làm việc của nhân viên để họ có thêm thời gian nghỉ ngơi
D. Giảm số lượng hàng hóa cần kiểm tra mỗi ngày",,,,,,,,
106,v4_situational,edge_jd_rac,Ham học hỏi,"Khi xử lý một lượng lớn dữ liệu rác từ nhiều nguồn khác nhau, bạn nhận thấy có một số trường hợp đặc biệt mà quy trình hiện tại không thể xử lý. Cách tiếp cận tốt nhất để giải quyết vấn đề này là gì?
A. Tạo một quy trình riêng biệt cho các trường hợp edge case
B. Xác định và cập nhật quy trình xử lý rác theo từng trường hợp cụ thể  ✓
C. Ghi chú lại những trường hợp không thể xử lý và bỏ qua chúng
D. Tăng cường nhân lực để xử lý thủ công những trường hợp khó",,,,,,,,
107,v4_situational,edge_jd_rac,Thái độ tích cực,"Trong quá trình thu gom rác, bạn phát hiện một túi rác bị rách và có nhiều đồ vật nhỏ rơi ra. Bạn nên làm gì tiếp theo?
A. Ghi chú lại vị trí và báo cáo cho quản lý sau khi hoàn thành công việc
B. Nhặt lên và bỏ vào túi rác khác để đảm bảo không mất thêm thời gian
C. Để nguyên tại chỗ vì đã phát hiện, tránh làm rách thêm
D. Hãy nhặt lên và kiểm tra xem có đồ vật nào quan trọng cần báo cáo ngay lập tức không  ✓",,,,,,,,
108,v4_situational,edge_jd_rac,Làm việc nhóm tốt,"Trong một dự án phát triển ứng dụng quản lý rác thải, đội ngũ của bạn đã gặp phải sự cố khi hệ thống không xử lý đúng các trường hợp ngoại lệ như rác thải nguy hiểm. Làm thế nào để cải thiện việc này?
A. Tăng cường kiểm tra và xử lý edge case trong code  ✓
B. Giao cho một thành viên khác quản lý phần mềm rác thải nguy hiểm
C. Giảm số lượng trường hợp ngoại lệ cần xem xét
D. Tránh sử dụng ngôn ngữ lập trình phức tạp để giảm lỗi",,,,,,,,
109,v4_situational,edge_jd_rac,Làm việc nhóm tốt,"Khi thực hiện phân loại rác thải, một thành viên trong nhóm của bạn đề xuất sử dụng thuật toán phân loại dựa trên hình ảnh nhưng không có kinh nghiệm. Bạn nên làm gì?
A. Hỗ trợ và hướng dẫn thành viên đó học hỏi kỹ năng mới  ✓
B. Từ chối ý tưởng vì thiếu kinh nghiệm
C. Giao cho một người khác trong nhóm thực hiện công việc này
D. Thay đổi hoàn toàn phương pháp phân loại rác thải",,,,,,,,
110,v4_situational,edge_jd_rac,Khả năng làm việc độc lập,"Trong quá trình thu gom rác, bạn phát hiện một khu vực có nhiều túi nilon và chai nhựa bị vỡ. Cách xử lý phù hợp nhất là gì?
A. Ghi chú lại để nhân viên sau này xử lý
B. Đưa tất cả vào thùng rác thông thường
C. Tách riêng ra, đeo găng tay và cẩn thận thu gom từng món  ✓
D. Nhận định đây không phải là công việc của mình và bỏ qua",,,,,,,,
111,v4_situational,edge_jd_thieu_kythuat,Giao tiếp tiếng Việt,"Một khách hàng gọi điện phản ánh rằng họ đã thanh toán hóa đơn nhưng vẫn chưa nhận được sản phẩm. Bạn làm gì đầu tiên?
A. Gọi lại khách hàng để xác nhận thông tin
B. Kiểm tra hệ thống xem có giao dịch nào chưa được xử lý không  ✓
C. Yêu cầu khách hàng cung cấp thêm thông tin về hóa đơn đã thanh toán
D. Tư vấn khách hàng rằng sản phẩm sẽ đến trong 2-3 ngày tới",,,,,,,,
112,v4_situational,edge_jd_thieu_kythuat,Giao tiếp tiếng Việt,"Trong một cuộc họp, đồng nghiệp của bạn đưa ra ý kiến không phù hợp với dự án. Bạn nên làm gì?
A. Gợi ý nhẹ nhàng về cách tiếp cận khác  ✓
B. Tỏ thái độ không đồng tình và im lặng
C. Phản đối mạnh mẽ để bảo vệ ý kiến của mình
D. Yêu cầu mọi người bỏ phiếu",,,,,,,,
113,v4_situational,edge_jd_thieu_kythuat,Giao tiếp tiếng Việt,"Bạn nhận được email từ một khách hàng yêu cầu hỗ trợ kỹ thuật gấp. Tuy nhiên, bạn không phải là chuyên viên kỹ thuật. Bạn nên làm gì?
A. Trả lời rằng bạn không thể giúp đỡ
B. Gửi email cho bộ phận kỹ thuật và thông báo với khách hàng  ✓
C. Yêu cầu khách hàng liên hệ trực tiếp với bộ phận kỹ thuật
D. Tư vấn khách hàng cách tự giải quyết",,,,,,,,
114,v4_situational,edge_jd_thieu_kythuat,Giao tiếp tiếng Việt,"Một đồng nghiệp của bạn thường xuyên đến muộn. Bạn nên làm gì?
A. Gọi điện nhắc nhở và thảo luận về sự cố này  ✓
B. Trực tiếp nói chuyện với họ để tìm hiểu nguyên nhân
C. Bỏ qua vấn đề vì không muốn gây xích mích
D. Yêu cầu toàn bộ đội nhóm thay đổi giờ làm việc",,,,,,,,
115,v4_situational,edge_jd_thieu_kythuat,"Sử dụng phần mềm văn phòng (Word, Excel, PowerPoint)","Khi soạn thảo báo cáo tài chính, bạn phát hiện có một số lỗi chính tả và dấu câu. Bạn nên sử dụng tính năng nào của Microsoft Word để tự động kiểm tra?
A. Tính năng Tìm và thay thế
B. Tính năng Kiểm tra chính tả và ngữ pháp  ✓
C. Tính năng Tạo chỉ mục
D. Tính năng Thêm hình ảnh",,,,,,,,
116,v4_situational,edge_jd_thieu_kythuat,"Sử dụng phần mềm văn phòng (Word, Excel, PowerPoint)","Bạn cần tạo một bảng tính để theo dõi doanh thu hàng tháng. Bạn muốn sử dụng công thức để tự động tính tổng doanh thu cho từng tháng. Công thức nào sau đây là đúng?
A. =SUM(A2:A30)  ✓
B. =AVERAGE(B2:B30)
C. =COUNT(C2:C30)
D. =MAX(D2:D30)",,,,,,,,
117,v4_situational,edge_jd_thieu_kythuat,"Sử dụng phần mềm văn phòng (Word, Excel, PowerPoint)","Trong một bài thuyết trình, bạn muốn thêm một hình ảnh từ thư viện hình ảnh của PowerPoint. Tuy nhiên, bạn không nhớ rõ cách làm. Bạn nên chọn công cụ nào?
A. Chọn 'Insert' > 'Picture' > 'From File'  ✓
B. Chọn 'Insert' > 'Object' > 'Text Box'
C. Chọn 'Format' > 'Background'
D. Chọn 'Design' > 'Layout Options'",,,,,,,,
118,v4_situational,edge_jd_thieu_kythuat,Quản lý lịch hẹn và lịch trình,"Một khách hàng liên tục hủy và đặt lại lịch hẹn với chuyên viên văn phòng. Bạn nhận thấy rằng việc này đang làm gián đoạn công việc của cả đội. Cách xử lý hiệu quả nhất là gì?
A. Tăng cường đào tạo kỹ năng giao tiếp cho nhân viên
B. Thiết lập quy trình xác nhận lịch hẹn rõ ràng và chính thức  ✓
C. Giảm giá dịch vụ để khách hàng không muốn hủy
D. Gửi thông báo nhắc nhở tự động vào phút cuối",,,,,,,,
119,v4_situational,edge_jd_thieu_kythuat,Quản lý lịch hẹn và lịch trình,"Chuyên viên văn phòng nhận được yêu cầu từ một bộ phận khác về việc thay đổi lịch họp. Tuy nhiên, trong hệ thống hiện tại không có chức năng cập nhật lịch hẹn trực tiếp từ bên ngoài. Cách xử lý hợp lý nhất là gì?
A. Tạo một bản ghi mới cho cuộc họp mới
B. Gửi email thông báo cho bộ phận khác về việc không thể thay đổi
C. Yêu cầu bộ phận liên hệ trực tiếp với chuyên viên văn phòng để cập nhật
D. Tạo một quy trình thủ công để cập nhật lịch hẹn  ✓",,,,,,,,
